,objectId,marriageStatus,occupation,educationLevel,latitude,longitude,age,sex,clustersByLoc,province,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess
3452,gpEWP05Rb8,single,Other,lessThanprimary,18.4630109,-69.2860385,41.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,Y,dirtPoor,poor,Al Musa Hospital,Other,Roads,1-2,street,1,0,owned,
3453,yu72zw8Ds9,free_union,Other,lessThanprimary,18.4633177,-69.2862777,40.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,Y,dirtPoor,poor,Other,Other,Health,1-2,street,6,1,owned,Y
3454,b1ipHimxTx,married,Ninguna,someHighSchool,18.46331,-69.2862762,58.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1-2,street,4,0,owned,Y
3455,BYCm9pX4BE,free_union,Ama de casa,lessThanprimary,18.500245,-69.2529132,27.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Other,Ramon Santana Hospital,Garbage,1-2,street,3,2,owned,
3456,UIxQFDfkIB,free_union,Ama de casa,lessThanprimary,18.500245,-69.2529132,31.0,female,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,5,1,owned,
3457,E4nWlkiPPn,free_union,Ama de casa,lessThanprimary,18.4633315,-69.28622990000001,66.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Other,Other,Roads,1-2,street,2,0,rented,
3458,qLC6uSWgjO,free_union,Ama de casa,lessThanprimary,18.4633154,-69.28625699999999,21.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,2,0,rented,
3459,WGzoc9uxzR,single,Other,,18.4633363,-69.2863155,66.0,male,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,poor,Other,Other,Roads,1-2,other,1,0,rented,
3460,V4xsEB5EZ4,single,Other,lessThanprimary,18.4633114,-69.2862828,69.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,1,0,owned,
3461,C79rBInm3G,free_union,Other,lessThanprimary,18.4629925,-69.2855509,83.0,male,0,Lavega,1-2,2-3AWeek,bottled,,cementWorking,working,Other,Other,Other,1-2,outside house,3,0,rented,Y
3462,PZ8fh2NXQb,free_union,Ama de casa,lessThanprimary,18.463038600000004,-69.2856474,49.0,female,0,Lavega,moreThan10,everyday,bottled,,cementPoor,poor,Other,Other,Roads,1-2,other,12,2,owned,Y
3463,VNfZ0sTjcQ,free_union,Ama de casa,lessThanprimary,18.4633114,-69.2862828,77.0,female,0,Lavega,lessThan1,2-3AWeek,bottled,,cementWorking,working,Other,Other,Other,1-2,street,3,0,rented,Y
3464,1Mev1xyU9x,single,Ama de casa,someHighSchool,18.4630812,-69.28577890000001,35.0,female,0,Lavega,lessThan1,2-3AWeek,bottled,Y,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,1,0,rented,
3465,Yky4hYpZi4,single,Ama de casa,someHighSchool,18.4615684,-69.2871765,62.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Water,1-2,outside house,3,0,owned,Y
3466,MFBSP8OBfd,single,Ama de casa,lessThanprimary,18.465722,-69.2821344,74.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,8,3,owned,Y
3467,Dwo4oFysQk,single,Ama de casa,someHighSchool,18.462241,-69.283911,64.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other,Other,Other,1-2,street,3,0,rented,
3468,L0brFZc8uu,single,Other,someHighSchool,18.500245,-69.2529132,53.0,female,0,Lavega,moreThan10,everyday,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,1,0,owned,Y
3469,dtpzfw4P0D,free_union,Other,lessThanprimary,18.500245,-69.2529132,55.0,male,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,6,0,owned,
3470,g7SAmQFwlH,free_union,Ama de casa,someHighSchool,18.4915746,-69.2614431,48.0,female,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,5,1,owned,
3471,6VxFQ4Xi9Q,free_union,Ama de casa,lessThanprimary,18.500245,-69.2529132,57.0,female,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,4,0,owned,
3472,6C3i0nUz5U,single,Ama de casa,lessThanprimary,18.500245,-69.2529132,76.0,female,0,Lavega,moreThan10,everyday,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,4,0,owned,
3473,FFTUOnyYEv,married,Ama de casa,someHighSchool,18.5094521,-69.24332840000001,43.0,female,0,Lavega,moreThan10,everyday,bottled,,cementWorking,working,Al Musa Hospital,Other,Roads,1-2,other,4,1,owned,Y
3474,PvpCjtI45y,single,Other,lessThanprimary,18.4704852,-69.2809946,43.0,male,0,Lavega,5-10,2-3AWeek,bottled,,cementPoor,poor,Other,Other,Roads,1-2,street,4,1,owned,Y
3475,GjpGA5DKd1,free_union,Other,highschool,18.4715674,-69.28203,45.0,female,0,Lavega,5-10,2-3AWeek,bottled,,cementWorking,working,Clinic,Clinic,Other,1-2,street,6,0,owned,Y
3476,ZpW1y2BIjL,single,Ninguna,lessThanprimary,18.4715674,-69.28203,69.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Garbage,1-2,street,5,0,rented,Y
3477,s7EWl39Cr6,married,Ama de casa,highschool,18.4715462,-69.28205890000001,59.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Water,1-2,street,5,0,owned,Y
3478,WGa4kNfWl5,single,Ama de casa,college,18.500245,-69.2529132,44.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Water,1-2,street,3,0,rented,Y
3479,22WFh1MNzJ,single,Ama de casa,highschool,18.4743229,-69.2738588,34.0,female,0,Lavega,lessThan1,2-3AWeek,bottled,,dirtWorking,working,Al Musa Hospital,Other,Water,1-2,other,4,0,rented,Y
3480,t8baV0rAxJ,single,Ama de casa,someHighSchool,18.4742294,-69.2739609,46.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,sidewalk,7,3,owned,
3481,GsW0Ipw6zF,single,Ama de casa,lessThanprimary,18.4743055,-69.2738883,37.0,female,0,Lavega,5-10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Water,1-2,outside house,5,1,owned,
3482,drcs2qFauB,married,Comerciante,someHighSchool,18.4722401,-69.2738198,86.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Other,Other,Water,1-2,street,2,0,owned,Y
3483,JFlGUGgMAC,married,Ama de casa,lessThanprimary,18.4732797,-69.27397909999999,63.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Water,1-2,street,2,0,owned,Y
3484,sPoIhT6rRt,free_union,Comerciante,lessThanprimary,18.4731616,-69.27355859999999,31.0,female,0,Lavega,1-2,2-3AWeek,bottled,Y,dirtWorking,poor,Other,Other,Other,1-2,street,3,1,rented,Y
3485,dUqrY3iFb2,free_union,Other,lessThanprimary,18.4731616,-69.27355859999999,29.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,3,1,owned,
3486,XFXbvLmMQI,married,Ama de casa,lessThanprimary,18.4729685,-69.2740639,75.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,street,3,0,owned,Y
3487,jkrl4cSNHA,married,Other,someHighSchool,18.4731408,-69.27411590000001,61.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Roads,1-2,sidewalk,6,0,owned,Y
3488,4Bfelb3Gkm,free_union,Other,,18.4731449,-69.27364150000001,88.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,street,3,0,owned,Y
3489,4vl0NVhnF5,single,No trabaja,lessThanprimary,18.4729851,-69.2740319,39.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Water,1-2,street,3,0,owned,
3490,L0cliq9SeT,single,Ama de casa,lessThanprimary,18.4691342,-69.280865,63.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,dirtWorking,working,Other,Other,Other,1-2,street,1,0,rented,Y
3491,DF1C4FQlS2,free_union,Other,lessThanprimary,18.4722401,-69.2738198,52.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,4,0,owned,
3492,81zb3542aj,free_union,Other,lessThanprimary,18.47126,-69.2741479,62.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Garbage,1-2,sidewalk,4,0,owned,
3493,WhiGreQkd2,free_union,Other,highschool,18.4741185,-69.2739748,32.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,sidewalk,7,2,owned,
3494,UFOeaDCrqI,free_union,Ama de casa,someHighSchool,18.470747600000006,-69.2553546,45.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Al Musa Hospital,Garbage,1-2,street,4,1,rented,Y
3495,rEmqI4H3GO,free_union,Other,highschool,18.47126,-69.2741479,30.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Clinic,Clinic,Lighting,1-2,outside house,9,1,owned,Y
3496,7GJjlvvJoR,free_union,Ama de casa,,18.4719135,-69.27377249999999,49.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,dirtWorking,poor,Other,Other,Other,1-2,outside house,6,2,owned,Y
3497,Kai1hq0BGG,free_union,Other,college,18.4719135,-69.27377249999999,51.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Other,Al Musa Hospital,Water,1-2,sidewalk,5,0,owned,Y
3498,9Q1CjdQ7oS,free_union,Other,highschool,18.47126,-69.2741479,25.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Water,1-2,outside house,3,1,rented,Y
3499,Z3HGCs7Q2s,free_union,Other,highschool,18.4719135,-69.27377249999999,65.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Water,1-2,sidewalk,5,1,owned,Y
3500,ZKUdzwPNux,free_union,No trabaja,highschool,18.47126,-69.2741479,26.0,male,0,Lavega,1-2,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,outside house,3,1,owned,
3501,povozmjvzH,free_union,Other,college,18.4710783,-69.2744947,21.0,female,0,Lavega,1-2,2-3AWeek,bottled,N,cementWorking,working,Other,Other,Water,1-2,street,3,1,rented,N
3502,ncaAEkc51A,single,Other,highschool,18.4692496,-69.27510749999999,36.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Other,Roads,1-2,outside house,5,1,owned,Y
3503,Gs4ZTZpul6,single,Ama de casa,lessThanprimary,18.47126,-69.2741479,55.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Water,1-2,street,2,0,owned,Y
3504,AZrSEcx6ej,single,No trabaja,lessThanprimary,18.47126,-69.2741479,29.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,,working,Al Musa Hospital,Other,Roads,1-2,street,1,0,owned,Y
3505,iBNk8gMcmy,widow,Other,lessThanprimary,18.4719135,-69.27377249999999,88.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,working,Other,Other,Garbage,1-2,outside house,3,0,owned,
3506,NSZOZlW2Kp,married,Other,highschool,18.47126,-69.2741479,34.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Water,1-2,sidewalk,4,1,owned,Y
3507,lg7mB72777,married,Other,college,18.4705222,-69.2754982,28.0,male,0,Lavega,3-4,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Other,Roads,1-2,street,3,1,owned,Y
3508,HC1JqDrNZC,free_union,Other,highschool,18.4705222,-69.2754982,23.0,female,0,Lavega,3-4,2-3AWeek,bottled,,cementPoor,poor,Clinic,Other,Other,1-2,outside house,6,1,owned,Y
3509,MCRFcC7wXD,single,Other,lessThanprimary,18.4692496,-69.27510749999999,46.0,male,0,Lavega,moreThan10,1AWeek,bottled,Y,dirtPoor,working,Al Musa Hospital,Al Musa Hospital,Water,1-2,street,2,1,owned,
3510,PWW5ChW1tl,widow,Ama de casa,lessThanprimary,18.4692496,-69.27510749999999,61.0,female,0,Lavega,3-4,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Lighting,1-2,outside house,6,1,owned,Y
3511,3AjXanJcQ3,married,Other,highschool,18.4712302,-69.2744443,37.0,female,0,Lavega,moreThan10,everyday,bottled,Y,dirtPoor,working,Clinic,Other,Other,1-2,outside house,4,0,owned,
3512,a5eDCy6AiG,married,Other,lessThanprimary,18.4712849,-69.2747324,71.0,male,0,Lavega,moreThan10,1AWeek,bottled,,cementPoor,working,Al Musa Hospital,Other,Water,1-2,street,5,0,owned,Y
3513,jMGbtp0vV5,married,Other,lessThanprimary,18.4710467,-69.27471329999999,36.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,working,Clinic,Other,Other,1-2,outside house,4,0,owned,Y
3514,w8ciOB7zzK,free_union,Ama de casa,someHighSchool,18.4712601,-69.27467299999999,44.0,female,0,Lavega,moreThan10,1AWeek,bottled,Y,cementWorking,poor,Other,Other,Water,1-2,street,6,2,rented,
3515,lkwN2O15tc,free_union,Other,highschool,18.4664111,-69.2756022,58.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,outside house,4,0,owned,
3516,qJxvLdgSq6,single,Ama de casa,lessThanprimary,18.4704855,-69.27545129999999,60.0,female,0,Lavega,moreThan10,1AWeek,bottled,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Water,1-2,street,5,1,owned,
3517,KbMGRehnUc,married,Other,lessThanprimary,18.4701639,-69.27601659999999,54.0,male,0,Lavega,1-2,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Roads,1-2,other,4,0,owned,
3518,6jApbry6cI,married,Ama de casa,highschool,18.4696842,-69.2745466,58.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Other,Other,Water,1-2,street,4,1,owned,Y
3519,YEtTevjmQ8,married,Other,lessThanprimary,18.4696842,-69.2745466,47.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,other,4,1,owned,Y
3520,RNRuLYiEri,married,No trabaja,lessThanprimary,18.4664941,-69.27617049999999,71.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,,dirtPoor,poor,Other,Other,Water,1-2,other,5,2,owned,Y
3521,pWi0CLLznz,free_union,Comerciante,highschool,18.4614693,-69.2878061,49.0,male,0,Lavega,3-4,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Water,1-2,other,6,2,owned,Y
3522,m3ZJk9fK90,single,Ama de casa,lessThanprimary,18.4661014,-69.2734371,68.0,female,0,Lavega,5-10,everyday,bottled,,cementPoor,working,Other,Other,Other,0,burned,6,0,rented,Y
3523,odNrrgeJpJ,free_union,Other,highschool,18.4661014,-69.2734371,46.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,,cementPoor,working,Other,Other,Garbage,0,burned,6,1,owned,Y
3524,tpwILyrF59,free_union,Ama de casa,someHighSchool,18.4658628,-69.27206640000001,21.0,female,0,Lavega,5-10,2-3AWeek,bottled,Y,dirtWorking,working,Clinic,Other,Other,0,other,2,0,rented,
3525,x6BqXg9DkI,free_union,Ama de casa,lessThanprimary,18.4658628,-69.27206640000001,39.0,female,0,Lavega,lessThan1,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,4,0,rented,Y
3526,S7GAo8FJUi,single,Other,lessThanprimary,18.4674358,-69.27270959999998,64.0,male,0,Lavega,3-4,2-3AWeek,bottled,Y,dirtPoor,poor,Al Musa Hospital,Other,Other,1-2,street,1,0,owned,
3527,zRvN5YinFb,free_union,Other,lessThanprimary,18.4749309,-69.2629918,47.0,male,0,Lavega,lessThan1,1AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1-2,street,4,0,rented,Y
3528,MCGKizbdml,married,Ama de casa,lessThanprimary,18.4658628,-69.27206640000001,54.0,female,0,Lavega,5-10,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,street,5,0,owned,Y
3529,jLnhed2fsx,free_union,Ama de casa,lessThanprimary,18.466416100000004,-69.2725762,37.0,female,0,Lavega,5-10,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Roads,1-2,street,2,0,owned,Y
3530,xCgIjAPTM5,single,Other,lessThanprimary,18.4657173,-69.2715135,26.0,female,0,Lavega,moreThan10,,bottled,,cementWorking,poor,Al Musa Hospital,Other,Other,1-2,other,3,0,rented,Y
3531,4O1jSM9xRi,married,Ama de casa,someHighSchool,18.4666699,-69.2736117,45.0,female,0,Lavega,3-4,2-3AWeek,bottled,,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,street,5,0,owned,Y
3532,MkMpYZvk5I,widow,Ama de casa,lessThanprimary,18.4661014,-69.2734371,69.0,female,0,Lavega,3-4,1AWeek,bottled,,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,4,0,owned,Y
3533,IwEgi3lKym,free_union,Ama de casa,highschool,18.4661014,-69.2734371,32.0,female,0,Lavega,3-4,everyday,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,3,1,owned,
3534,8RLIwv41tP,single,Other,lessThanprimary,18.4661014,-69.2734371,41.0,female,0,Lavega,3-4,Never,bottled,Y,cementPoor,poor,Other,Other,Water,0,other,2,0,owned,
3535,Y0ewX3dXA2,free_union,Other,lessThanprimary,18.4660082,-69.2734397,52.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,dirtWorking,working,Al Musa Hospital,Other,Other,1-2,street,6,0,owned,Y
3536,G15Qp0qiJy,single,Other,lessThanprimary,18.466663,-69.2736001,42.0,male,0,Lavega,3-4,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Roads,1-2,outside house,1,0,owned,
3537,WleKHjooWY,single,Other,lessThanprimary,18.4668044,-69.2726269,52.0,male,0,Lavega,3-4,2-3AWeek,bottled,,cementWorking,poor,Other,Other,Other,1-2,street,4,1,owned,Y
3538,YVxCSTJF3I,single,Other,lessThanprimary,18.4664012,-69.2703286,55.0,male,0,Lavega,moreThan10,2-3AWeek,bottled,Y,dirtPoor,working,Ramon Santana Hospital,Other,Other,1-2,outside house,2,0,owned,
3539,pt9mp76v4k,free_union,Ama de casa,lessThanprimary,18.4663718,-69.27028490000001,29.0,female,0,Lavega,1-2,everyday,bottled,N,cementWorking,working,Other,Other,Other,1-2,sidewalk,4,2,rented,N
3540,siAttSdGIN,single,Other,highschool,18.4663367,-69.2702447,35.0,female,0,Lavega,5-10,2-3AWeek,bottled,,dirtWorking,working,Clinic,Clinic,Roads,1-2,outside house,3,0,owned,Y
3541,YSbejX7RwU,married,Ama de casa,lessThanprimary,18.4671787,-69.27074590000001,25.0,female,0,Lavega,lessThan1,everyday,bottled,N,cementWorking,working,Other,Other,Other,1-2,sidewalk,4,1,owned,N
3542,IB3RG6izlf,single,Other,lessThanprimary,18.4672625,-69.2707866,57.0,male,0,Lavega,5-10,2-3AWeek,bottled,,dirtWorking,working,Al Musa Hospital,Other,Other,1-2,outside house,2,0,owned,Y
3543,FHzmY1Ldtw,married,Ama de casa,lessThanprimary,18.4671656,-69.27075500000001,45.0,female,0,Lavega,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Water,1-2,street,5,1,owned,Y
3544,WQYAkvUeni,free_union,Ama de casa,lessThanprimary,18.466828,-69.27078309999999,21.0,female,0,Lavega,lessThan1,2-3AWeek,bottled,,dirtWorking,poor,Al Musa Hospital,Other,Other,1-2,outside house,4,2,rented,Y
3545,bgsMyCXILK,married,Ama de casa,highschool,18.467593,-69.27079470000001,26.0,female,0,Lavega,3-4,2-3AWeek,bottled,,dirtWorking,working,Clinic,Clinic,Water,1-2,outside house,4,1,owned,Y
3546,nruBJwrs9W,married,Ama de casa,highschool,18.467593,-69.27079470000001,24.0,female,0,Lavega,3-4,2-3AWeek,bottled,N,dirtWorking,poor,Clinic,Other,Roads,1-2,outside house,3,1,owned,N
3547,GuQivYfCw8,free_union,Ama de casa,someHighSchool,18.467593,-69.27079470000001,22.0,female,0,Lavega,3-4,2-3AWeek,bottled,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Water,1-2,sidewalk,3,1,owned,
3548,NXklG5whL2,single,No trabaja,someHighSchool,18.467593,-69.27079470000001,29.0,male,0,Lavega,5-10,2-3AWeek,bottled,,dirtWorking,working,Al Musa Hospital,Other,Roads,1-2,outside house,1,0,owned,Y
3549,nMeTHyv4cw,free_union,Other,someHighSchool,18.466350100000003,-69.2703748,46.0,male,0,Lavega,3-4,2-3AWeek,bottled,,cementPoor,poor,Other,Other,Health,1-2,outside house,5,1,owned,Y
3550,V4mqsreWk3,free_union,Other,lessThanprimary,18.4666995,-69.27069920000001,40.0,female,0,Lavega,3-4,2-3AWeek,bottled,,cementPoor,working,Other,Al Musa Hospital,Garbage,1-2,street,5,1,owned,Y
3551,utwfh2klST,single,Ninguna,lessThanprimary,18.4494509,-69.126777,82.0,male,0,Lavega,moreThan10,everyday,bottled,N,cementWorking,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,1,0,owned,N
3552,iodAAuAqH8,free_union,Other,highschool,18.4664363,-69.3057122,25.0,female,0,Lavega,1-2,everyday,bottled,Y,cementWorking,working,Al Musa Hospital,Other,Other,1-2,other,4,2,rented,Y
3553,ehE0mf1EDJ,single,Ama de casa,lessThanprimary,18.4663706,-69.3057163,20.0,female,0,Lavega,moreThan10,everyday,bottled,,cementWorking,working,Al Musa Hospital,Other,Other,1-2,other,1,0,rented,Y
3554,yAm7097fQo,free_union,Ama de casa,lessThanprimary,18.5002203,-69.25288990000001,60.0,female,0,Lavega,moreThan10,everyday,bottled,N,cementWorking,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,4,0,owned,N
3555,dSZHeXU08n,widow,Other,lessThanprimary,18.4684519,-69.3037979,79.0,female,0,Lavega,moreThan10,everyday,bottled,,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,outside house,3,1,owned,Y
3556,6PIswjgtNd,free_union,Ama de casa,highschool,18.87403198053956,-70.72830534546705,27.0,female,1,San Pedro de Macoris,5-10,everyday,bottled,Y,cementPoor,working,Other,Other,Other,1-2,outside house,5,3,rented,
3557,WtuL0VKOv5,single,Agriculture,someHighSchool,18.87397326530784,-70.72816209874183,18.0,male,1,San Pedro de Macoris,moreThan10,everyday,tap,,cementWorking,working,Other,Other,Other,1-2,outside house,2,0,owned,Y
3558,Z61wwJeDq1,single,Other,highschool,18.873995686898827,-70.72816679260761,20.0,male,1,San Pedro de Macoris,moreThan10,everyday,tap,,dirtWorking,working,Other,Other,Other,1-2,outside house,6,0,owned,Y
3559,ahNxVWoVok,single,Comerciante,primary,18.873814763518862,-70.72821440181762,57.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,outside house,3,0,owned,Y
3560,0lielfrQey,single,Agriculture,someHighSchool,18.87403141612678,-70.72841873252257,24.0,male,1,San Pedro de Macoris,1-2,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,outside house,2,0,rented,Y
3561,XhnTMuPu0N,widow,Comerciante,lessThanprimary,18.873871676641397,-70.72841548367471,39.0,male,1,San Pedro de Macoris,3-4,everyday,tap,,cementWorking,working,Other,Other,Other,1-2,outside house,3,0,owned,Y
