objectId,yearsLivedinthecommunity,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,clinicAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess,stoveType
xfUn2CGDBN,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Al Musa Hospital,Roads,Unknown,other,4,0,owned,,
xfUn2CGDBN,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Al Musa Hospital,Roads,Unknown,other,4,0,owned,,
wNKDthpnIK,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Unemployment,1,outside house,2,0,owned,,
gJw1AhHQ7b,moreThan10,moreThan10,everyday,bottled,Y,Y,,working,Other,Other,Roads,1,outside house,3,0,owned,,
gJw1AhHQ7b,moreThan10,moreThan10,everyday,bottled,N,Y,cementWorking,working,Other,Other,Roads,1,outside house,3,0,owned,,
1c8ADbArQa,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementPoor,working,Other,Other,Roads,1,outside house,1,0,owned,,
nDU4OKYq5H,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Roads,1,outside house,3,0,owned,,
MjRjEyo3JY,moreThan10,lessThan1,everyday,bottled,Y,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,Unknown,other,4,2,rented,,
aSuDeUjj8L,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Health,1,outside house,4,0,owned,,
yMXybjZ164,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Other,1,street,2,0,owned,,
FyK59L5kQQ,1_2,1_2,Never,bottled,Y,Y,cementWorking,working,Other,Other,Roads,Unknown,other,2,0,rented,,
U32AwODLrE,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Water,1,outside house,2,0,owned,,
ljoMdP8opX,5_10,5_10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,Unknown,other,3,1,owned,,
zYswOaYbaO,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Health,1,street,1,0,owned,,
zurABlNwdV,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Roads,Unknown,other,3,0,rented,,
mr08vuXibX,1_2,1_2,everyday,bottled,Y,Y,cementWorking,poor,Al Musa Hospital,Clinic,Garbage,0,outside house,1,0,owned,,
6Lg3ixa9G6,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Garbage,1,outside house,1,0,owned,,
KISoCegj2u,3_4,lessThan1,everyday,bottled,Y,Y,cementPoor,working,Ramon Santana Hospital,Ramon Santana Hospital,Health,1,outside house,1,0,rented,,
ixfJUQ1Pbu,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,poor,Other,Al Musa Hospital,Other,1,outside house,5,0,owned,,
OmzS2HZfcb,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Other,1,sidewalk,3,0,owned,,
OmzS2HZfcb,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Other,1,sidewalk,3,0,owned,,
u2Jy9EipWx,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Al Musa Hospital,Other,Unemployment,1,street,1,0,owned,,
duoFuk7kbb,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,1,outside house,9,1,owned,,
EzEijYpCtT,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,1,other,4,1,owned,,
IGwJ6RH6q9,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Unemployment,Unknown,street,4,1,owned,,
gDTlqh9fb7,5_10,5_10,everyday,bottled,Y,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,1,outside house,4,2,owned,,
HYHBCQYYeD,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Other,1,street,3,0,owned,,
roPL3oV9k4,moreThan10,3_4,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,1,other,5,1,owned,,
TZfgrhCWFQ,moreThan10,moreThan10,everyday,bottled,Y,Y,dirtWorking,poor,Other,Al Musa Hospital,Other,1,outside house,13,5,owned,,
glJospuF5y,moreThan10,3_4,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Roads,1,other,2,0,rented,,
glJospuF5y,moreThan10,3_4,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Roads,1,other,2,0,rented,,
swx7GcfA66,lessThan1,lessThan1,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Garbage,1,street,2,0,rented,,
EFEWHuKgc6,5_10,5_10,everyday,bottled,Y,Y,cementPoor,working,Other,Ramon Santana Hospital,Health,1,street,3,0,owned,,
A5UDGcd6CS,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,1,other,2,0,owned,,
A5UDGcd6CS,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,1,other,2,0,owned,,
yKVGYYsy3O,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,working,Other,Other,Other,1,street,5,1,owned,,
8UbBzqtQs6,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Unemployment,1,street,4,0,owned,,
z7Clx62xjN,3_4,3_4,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Other,1,sidewalk,3,1,rented,,
km4i1o79U9,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Roads,Unknown,other,3,0,rented,,
svsFJSJqGn,moreThan10,lessThan1,everyday,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Other,1,outside house,3,0,rented,,
KSQhUln6in,moreThan10,lessThan1,everyday,bottled,N,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Health,1,outside house,3,1,owned,,
DSb5D5NLOJ,moreThan10,5_10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Water,Unknown,other,3,0,owned,,
DSb5D5NLOJ,moreThan10,5_10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Water,Unknown,other,3,0,owned,,
pRrCN6hFSx,moreThan10,3_4,everyday,bottled,Y,Y,cementPoor,poor,Other,Al Musa Hospital,Other,1,outside house,1,0,owned,,
QDzawKGojG,moreThan10,moreThan10,everyday,bottled,N,Y,dirtWorking,poor,Other,Other,Garbage,1,sidewalk,1,0,owned,,
a4WaLy45OM,moreThan10,lessThan1,everyday,bottled,N,Y,cementWorking,working,Other,Other,Roads,1,other,2,0,rented,,
a4WaLy45OM,moreThan10,lessThan1,everyday,bottled,N,Y,cementWorking,working,Other,Other,Roads,1,other,2,0,rented,,
0UnUjVwv93,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Unemployment,1,street,6,2,owned,,
AEUVtAk8sm,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Roads,Unknown,other,3,1,owned,,
aMmg8GBWaO,1_2,1_2,everyday,bottled,Y,Y,cementWorking,poor,Other,Other,Other,1,outside house,4,1,rented,,
TGLWY94toH,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,1,sidewalk,6,1,owned,,
L7sOpb2mHJ,lessThan1,lessThan1,everyday,bottled,N,Y,dirtPoor,poor,Other,Other,Lighting,1,other,2,0,owned,,
L7sOpb2mHJ,lessThan1,lessThan1,everyday,bottled,N,Y,dirtPoor,poor,Other,Other,Lighting,1,other,2,0,owned,,
L7sOpb2mHJ,lessThan1,lessThan1,everyday,bottled,N,Y,dirtPoor,poor,Other,Other,Lighting,1,other,2,0,owned,,
dIOVtyrFiW,1_2,1_2,everyday,bottled,N,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,1,burned,4,1,rented,,
pLwjVqv7VK,moreThan10,3_4,everyday,bottled,Y,Y,cementPoor,working,Other,Al Musa Hospital,Health,1,street,4,0,owned,,
wqZQMe8hYR,5_10,lessThan1,everyday,bottled,Y,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,1,sidewalk,6,3,rented,,
hcUCPpo793,moreThan10,5_10,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Unemployment,1,outside house,3,0,owned,,
2eu67d0ptn,moreThan10,lessThan1,everyday,bottled,N,Y,cementPoor,working,Other,Al Musa Hospital,Garbage,1,burned,2,1,owned,,
vd2pAglQ0T,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Unemployment,1,outside house,5,0,owned,,
wgLm1T5jcO,5_10,lessThan1,everyday,bottled,Y,Y,cementWorking,poor,Other,Clinic,Other,1,outside house,3,0,owned,,
kvP3IwoA6n,3_4,3_4,everyday,bottled,Y,Y,cementPoor,working,Other,Other,Health,1,street,1,0,owned,,
wNlEQJzBtv,5_10,3_4,Never,bottled,N,Y,cementPoor,working,Other,Other,Lighting,1,other,3,2,owned,,
wNlEQJzBtv,5_10,3_4,Never,bottled,N,Y,cementPoor,working,Other,Other,Lighting,1,other,3,2,owned,,
AtLGgnAHLU,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,1,street,3,0,owned,,
z2VBRe2kbD,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,working,Al Musa Hospital,Ramon Santana Hospital,Unemployment,1,street,6,1,owned,,
mjStoOXYiN,moreThan10,moreThan10,1AWeek,bottled,Y,Y,dirtPoor,poor,Other,Other,Water,Unknown,other,5,1,owned,,
mbQZqMV4R7,moreThan10,1_2,everyday,bottled,Y,Y,cementWorking,working,Al Musa Hospital,Other,Health,1,outside house,3,0,owned,,
bhsXtJQGAW,5_10,5_10,everyday,bottled,Y,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,1,sidewalk,4,0,owned,,
Qfp47k5kbk,moreThan10,1_2,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Other,Unknown,other,2,1,rented,,
iGqKMXeodj,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,1,sidewalk,3,0,owned,,
FG9LViiTeF,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,working,Other,Other,Water,Unknown,other,2,0,owned,,
5u775UCwEU,moreThan10,3_4,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Unemployment,3,other,4,1,owned,,
6r3rnHojeF,moreThan10,moreThan10,everyday,bottled,Y,Y,dirtWorking,working,Other,Other,Health,1,street,4,1,owned,,
d2Kno2nHMQ,moreThan10,moreThan10,everyday,bottled,Y,Y,dirtWorking,poor,Other,Other,Garbage,Unknown,other,4,0,owned,,
N18peMQ0M3,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,1,street,6,0,owned,,
WmBS34zyVA,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Roads,1,other,4,0,owned,,
fpPNPbhraO,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Health,1,street,6,0,owned,,
HN8tGIRtyv,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,2,sidewalk,3,0,owned,,
EwQFpeUvZd,moreThan10,moreThan10,everyday,bottled,N,Y,cementWorking,working,Other,Al Musa Hospital,Garbage,1,sidewalk,3,0,owned,,
EwQFpeUvZd,moreThan10,moreThan10,everyday,bottled,N,Y,cementWorking,working,Other,Al Musa Hospital,Garbage,1,sidewalk,3,0,owned,,
4UIzBMtCHq,3_4,3_4,everyday,bottled,Y,Y,cementPoor,working,Other,Other,Health,1,outside house,3,0,owned,,
4AMJIjq5n0,3_4,3_4,everyday,bottled,Y,Y,cementPoor,working,Other,Other,Health,1,outside house,2,0,owned,,
VAMPpmD4Hg,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Health,1,outside house,3,0,owned,,
jiEEC07cH4,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Other,1,sidewalk,3,1,rented,,
E5LUPXI6A9,5_10,5_10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Unemployment,1,street,4,2,owned,,
exbiAwfKGR,moreThan10,moreThan10,everyday,tap,N,Y,dirtPoor,poor,Other,Other,Water,Unknown,other,1,0,owned,,
CFaW51o5Kt,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Other,Other,Roads,1,other,3,0,owned,,
Bt42r9Hs1W,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Health,1,street,5,1,owned,,
gBvpaZk1sb,5_10,5_10,everyday,bottled,Y,Y,cementWorking,working,Other,Ramon Santana Hospital,Unemployment,1,street,3,1,owned,,
xkzCUoD4SO,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Clinic,Other,1,sidewalk,5,0,owned,,
D2MQ7fKjXk,moreThan10,3_4,2-3AWeek,bottled,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,outside house,3,0,owned,,
JL5If0nB8w,1_2,lessThan1,2-3AWeek,tap,N,Y,dirtPoor,poor,Other,Other Hospital,Roads,1,outside house,6,3,rented,,
P5QZBs3GcW,lessThan1,lessThan1,2-3AWeek,tap,N,Y,dirtPoor,poor,Other,Other Hospital,Roads,1,outside house,3,0,owned,,
iLU19J7xOt,1_2,lessThan1,2-3AWeek,tap,Y,Y,dirtPoor,poor,Other Hospital,Other Hospital,Roads,1,outside house,2,0,owned,,
Kt2ClMjMEA,5_10,5_10,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,outside house,4,0,owned,,
U2kUMlx5Bk,1_2,1_2,2-3AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Clinic,Roads,2,outside house,1,0,owned,,
MnFPL5PfBo,5_10,5_10,2-3AWeek,tap,Y,N,cementWorking,working,Other,Other Hospital,Roads,2,outside house,3,1,owned,,
mxXurFoIaX,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementPoor,working,Other,Other Hospital,Roads,1,outside house,3,0,owned,,
Kduh8yEl53,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,dirtWorking,working,Other,Other Hospital,Roads,1,outside house,1,0,owned,,
jp5HEGoEbO,3_4,1_2,2-3AWeek,tap,Y,Y,cementWorking,working,Other,Other Hospital,Other,1,outside house,1,0,owned,,
TVBBFknG1P,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,dirtPoor,poor,Other,Other Hospital,Other,1,outside house,3,0,owned,,
GfOl4h8cDX,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,dirtWorking,poor,Other,Other,Other,1,outside house,4,0,owned,,
E2hGEHCQIj,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementPoor,poor,Other,Other Hospital,Other,1,outside house,2,0,owned,,
W764gzYxeV,lessThan1,lessThan1,2-3AWeek,tap,Y,Y,cementWorking,working,Other,Other Hospital,Other,1,outside house,5,0,owned,,
5cI7D2s8sI,1_2,1_2,2-3AWeek,tap,Y,Y,cementPoor,poor,Other,Other Hospital,Roads,1,outside house,6,0,owned,,
igxs0KIH6U,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,dirtPoor,poor,Other,Other Hospital,Other,1,outside house,2,0,owned,,
kXGSXEuk29,5_10,lessThan1,2-3AWeek,tap,Y,Y,cementPoor,poor,Other Hospital,Other Hospital,Other,1,outside house,4,1,owned,,
GL9QR9Di44,3_4,3_4,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,outside house,2,0,owned,,
lC3YZ9j9jK,moreThan10,1_2,2-3AWeek,bottled,N,Y,cementWorking,poor,Other Hospital,Other Hospital,Roads,1,outside house,2,0,owned,,
otScB7YHFx,5_10,5_10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Other Hospital,Roads,1,outside house,5,0,owned,,
E0xETCU1ds,moreThan10,5_10,2-3AWeek,tap,Y,Y,cementWorking,working,Other,Other Hospital,Roads,1,outside house,5,0,owned,,
uDT8Uk8Vyy,moreThan10,5_10,2-3AWeek,tap,N,Y,cementPoor,poor,Other,Other Hospital,Roads,1,outside house,4,2,owned,,
FbK4zXjjuz,moreThan10,3_4,2-3AWeek,tap,N,Y,dirtPoor,poor,Other,Other Hospital,Roads,1,outside house,3,1,rented,,
m4TkmRzhWL,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementWorking,working,Other,Other Hospital,Roads,1,outside house,3,0,owned,,
z9ASF2Wcqi,1_2,1_2,2-3AWeek,tap,N,Y,cementWorking,working,Other,Other Hospital,Roads,1,outside house,2,0,owned,,
3kujOGlQFg,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementPoor,working,Other,Other Hospital,Roads,1,outside house,2,0,owned,,
gv7GND5Jm7,moreThan10,lessThan1,1AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,outside house,3,0,owned,,
kTItjNDHfK,moreThan10,lessThan1,1AWeek,bottled,Y,Y,cementWorking,working,Other,Other Hospital,Roads,1,outside house,2,0,owned,,
7AXozSHy5p,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Other Hospital,Roads,1,outside house,5,0,owned,,
7AXozSHy5p,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Other Hospital,Roads,1,outside house,5,0,owned,,
7AXozSHy5p,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Other Hospital,Roads,1,outside house,5,0,owned,,
hDWBmyI1A0,moreThan10,1_2,2-3AWeek,bottled,Y,Y,cementWorking,poor,Other Hospital,Other Hospital,Roads,1,outside house,2,0,rented,,
TkEkMIknd6,5_10,5_10,2-3AWeek,tap,Y,Y,dirtPoor,poor,Other,Other Hospital,Roads,1,outside house,1,0,owned,,
UT7495CADJ,3_4,1_2,2-3AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,outside house,4,0,owned,,
18cCE87Ilo,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementPoor,working,Other,Other Hospital,Roads,1,outside house,3,0,owned,,
op8V5adjIC,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,outside house,4,1,owned,,
qJ6gwQ135m,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Other,Al Musa Hospital,Lighting,1,street,2,0,owned,,
hO9CNKuZcH,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Clinic,Garbage,1,sidewalk,9,3,owned,,
tbK6Jm1Hsj,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,0,other,7,3,owned,,
B1BQuhSCAA,moreThan10,moreThan10,everyday,bottled,Y,N,dirtWorking,working,Other Hospital,Al Musa Hospital,Garbage,1,street,1,0,owned,,
r7Xf2zzDeb,moreThan10,5_10,everyday,bottled,Y,N,cementWorking,working,Clinic,Clinic,Other,0,other,3,1,owned,,
aejqj7DdFp,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Clinic,Garbage,1,sidewalk,2,0,owned,,
OhgtO3P1qv,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Other,1,outside house,4,0,owned,,
OyMhDl76Vm,5_10,5_10,everyday,bottled,Y,N,dirtPoor,poor,Al Musa Hospital,Al Musa Hospital,Health,1,outside house,2,0,owned,,
JTLYWboxqA,5_10,5_10,everyday,bottled,Y,N,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Health,1,street,2,0,owned,,
YAPDXfyHNV,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Health,1,street,6,2,owned,,
rNDQrAzw7L,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Other,Other,Other,0,other,2,0,owned,,
nXOZ3G2qpc,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Health,1,street,1,0,owned,,
R8BzyqOIlK,5_10,5_10,everyday,bottled,Y,N,dirtPoor,working,Al Musa Hospital,Al Musa Hospital,Health,1,street,1,0,owned,,
iekwrMyWwp,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Al Musa Hospital,Clinic,Other,Unknown,other,1,0,owned,,
NFpCzg67mE,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Other Hospital,Health,1,street,8,1,owned,,
MoEhGHjA9f,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,3,1,owned,,
JyzQ4wJjmk,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,1,outside house,6,2,owned,,
JuhBDFlEET,3_4,3_4,everyday,bottled,Y,Y,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,2,0,owned,,
LWSshgtMLX,moreThan10,5_10,everyday,bottled,Y,N,dirtPoor,working,Other Hospital,Other,Health,1,street,1,0,owned,,
MTVLPd2yIR,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,2,0,owned,,
6LBbGu3pdr,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,1,outside house,3,1,owned,,
WiEDEWLUcv,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,1,outside house,2,0,owned,,
SlNbdIHG7T,moreThan10,1_2,everyday,bottled,N,N,cementWorking,working,Al Musa Hospital,Other,Garbage,1,outside house,4,0,owned,,
tupCqdaP5w,moreThan10,moreThan10,everyday,bottled,N,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1,outside house,2,0,owned,,
xGBcRSB1jT,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other Hospital,Other,Health,1,street,1,0,owned,,
RxRMEBTGRT,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Health,1,street,3,0,owned,,
9R3hdO7pFE,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1,sidewalk,4,1,owned,,
lpDV9KpkUL,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1,outside house,5,1,owned,,
St5AKR3Rl9,3_4,3_4,everyday,bottled,N,N,cementWorking,working,Clinic,Clinic,Other,1,outside house,3,1,owned,,
EqhFagxIOv,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Health,1,street,2,0,owned,,
sUkmdW0LR1,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Garbage,1,sidewalk,6,1,owned,,
HNKHurzJpU,3_4,3_4,everyday,bottled,N,N,cementPoor,poor,Clinic,Clinic,Water,1,outside house,4,1,owned,,
PUJjwgnkTd,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Unemployment,1,street,7,1,owned,,
p33A50ds7u,3_4,3_4,2-3AWeek,tap,N,Y,cementPoor,working,Other Hospital,Other Hospital,Other,1,outside house,7,0,owned,,
UU4zUqyocj,moreThan10,moreThan10,everyday,bottled,Y,N,dirtPoor,working,Al Musa Hospital,Other,Health,1,street,1,0,owned,,
hJG9GWblj4,lessThan1,lessThan1,2-3AWeek,tap,N,Y,dirtPoor,poor,Other Hospital,Other Hospital,Other,1,outside house,5,3,owned,,
xlGBDrvHnt,moreThan10,lessThan1,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,outside house,4,1,owned,,
WJ3bgaWNns,moreThan10,moreThan10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,outside house,2,0,owned,,
cXr4CcGmYG,moreThan10,moreThan10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,outside house,4,1,owned,,
RoxztpXrZQ,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1,sidewalk,6,0,owned,,
DusITXlhkW,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1,sidewalk,5,0,owned,,
PQiZAuCwN7,moreThan10,moreThan10,2-3AWeek,bottled,N,Y,cementPoor,poor,Other Hospital,Other Hospital,Other,1,outside house,2,0,owned,,
9pM6vHRVyD,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1,sidewalk,2,0,owned,,
BTc4KrlXLy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1,sidewalk,4,1,owned,,
3IGfXg2139,moreThan10,moreThan10,2-3AWeek,tap,N,Y,cementPoor,poor,Other,Other Hospital,Other,1,outside house,2,0,owned,,
VAdEbZATZ0,moreThan10,1_2,2-3AWeek,tap,N,Y,dirtPoor,poor,Other Hospital,Other Hospital,Roads,1,outside house,3,1,owned,,
xkK3UD3kjy,5_10,5_10,2-3AWeek,bottled,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,outside house,1,0,rented,,
piokxjSNuu,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Garbage,1,sidewalk,6,0,owned,,
pAOlJ0ytUP,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Garbage,2,sidewalk,2,0,owned,,
GLGTfZxEbT,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1,sidewalk,3,0,owned,,
nQ17LzOodV,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Other,1,sidewalk,4,1,owned,,
