objectId,yearsLivedinthecommunity,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,clinicAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess,stoveType,latitude,longitude
XNTcxtP8UA,moreThan10,,1AWeek,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Health,0,other,6,1,owned,,,0,0
Gf953mZSSk,5_10,5_10,1AWeek,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Water,0,other,4,0,owned,,,0,0
D0x4hnUoZD,moreThan10,moreThan10,1AWeek,tap,Y,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Water,0,burned,3,1,rented,,,0,0
bG7AcOTA5d,moreThan10,moreThan10,Never,bottled,Y,N,cementWorking,working,Other Hospital,Other,Other,0,other,1,0,rented,,,0,0
YuBtDJVz1k,lessThan1,lessThan1,1AWeek,tap,Y,Y,cementWorking,working,Other,Al Musa Hospital,Water,0,burned,4,1,rented,,,0,0
YuBtDJVz1k,lessThan1,lessThan1,1AWeek,tap,Y,Y,cementWorking,working,Other,Al Musa Hospital,Water,0,burned,4,1,rented,,,0,0
hjhpt9tCRl,5_10,5_10,1AWeek,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Water,0,other,1,0,owned,,,0,0
FAYKHjKUZO,moreThan10,moreThan10,Never,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Other,Water,0,burned,3,1,rented,,,0,0
FAYKHjKUZO,moreThan10,moreThan10,Never,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Other,Water,0,burned,3,1,rented,,,0,0
FAYKHjKUZO,moreThan10,moreThan10,Never,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Other,Water,0,burned,3,1,rented,,,0,0
FAYKHjKUZO,moreThan10,moreThan10,Never,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Other,Water,0,burned,3,1,rented,,,0,0
FAYKHjKUZO,moreThan10,moreThan10,Never,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Other,Water,0,burned,3,1,rented,,,0,0
FAYKHjKUZO,moreThan10,moreThan10,Never,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Other,Water,0,burned,3,1,rented,,,0,0
FAYKHjKUZO,moreThan10,moreThan10,Never,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Other,Water,0,burned,3,1,rented,,,0,0
Yd4VhRIDxk,moreThan10,moreThan10,1AWeek,tap,N,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Water,0,burned,6,1,rented,,,0,0
kLNdrS9WvB,moreThan10,5_10,Never,bottled,N,N,cementPoor,poor,Other Hospital,Other,Water,0,burned,2,1,rented,,,0,0
xCcHjLRKwb,1_2,1_2,everyday,bottled,Y,Y,cementWorking,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,3,0,owned,,,0,0
DzjrCIAx7R,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Garbage,0,other,3,0,owned,,,0,0
xF6PcZqSY3,3_4,1_2,everyday,bottled,Y,N,cementWorking,working,Other,Other,Garbage,0,other,3,1,owned,,,0,0
eqZJK6bbpB,moreThan10,moreThan10,everyday,tap,Y,Y,cementPoor,poor,Other,Al Musa Hospital,Garbage,0,burned,3,0,owned,,,0,0
lTM7CITtsg,moreThan10,moreThan10,everyday,tap,N,N,cementWorking,working,Other,Other,Garbage,0,other,4,1,owned,,,0,0
BguyAPIvg0,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Clinic,Garbage,Unknown,burned,5,3,owned,,,0,0
BguyAPIvg0,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Clinic,Garbage,Unknown,burned,5,3,owned,,,0,0
oX6LcIhDAt,lessThan1,lessThan1,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Roads,1,outside house,4,0,owned,,,0,0
aH928jnka5,moreThan10,moreThan10,everyday,tap,N,N,cementWorking,working,Other,Other,Garbage,0,other,5,0,owned,,,0,0
toHvbnudot,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,poor,Other,Other,Water,0,burned,5,1,owned,,,0,0
oAKua7XESn,moreThan10,1_2,everyday,bottled,N,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Delinquents,0,other,1,0,rented,,,0,0
Cbjz85oaaG,moreThan10,5_10,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Other Hospital,Health,0,other,14,3,rented,,,0,0
GN4uVi1ful,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Ramon Santana Hospital,Other,0,burned,1,0,rented,,,0,0
R3iAsCWCmb,3_4,3_4,everyday,bottled,Y,N,cementPoor,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,Burned,other,2,0,owned,,,0,0
ciphNGanHa,1_2,1_2,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,0,burned,4,2,rented,,,0,0
icdAFqBq0o,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Ramon Santana Hospital,Garbage,0,burned,3,1,rented,,,0,0
XpGYGKcXAc,moreThan10,5_10,everyday,bottled,Y,N,cementPoor,working,Ramon Santana Hospital,Ramon Santana Hospital,Roads,Burned,other,2,0,owned,,,0,0
HxuuJ4GdCt,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,2,0,rented,,,0,0
iJ6fZtaACp,moreThan10,5_10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Roads,Burned,other,1,0,rented,,,0,0
4uipTxGP31,moreThan10,5_10,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Health,0,other,3,1,rented,,,0,0
cMW893x6G5,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Other,Other,0,burned,6,0,,,,0,0
WEvS1jmRo3,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Al Musa Hospital,Roads,Burned,other,2,0,owned,,,0,0
NCsokJXAnU,5_10,5_10,everyday,bottled,Y,Y,cementWorking,working,Other,Ramon Santana Hospital,Garbage,0,burned,2,0,rented,,,0,0
1RGH1XfZfY,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,2,0,rented,,,0,0
8vKSVYqA2D,5_10,3_4,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Roads,Burned,other,4,1,owned,,,0,0
8vKSVYqA2D,5_10,3_4,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Roads,Burned,other,4,1,owned,,,0,0
8vKSVYqA2D,5_10,3_4,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Roads,Burned,other,4,1,owned,,,0,0
qEQTMA6IwD,1_2,1_2,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Health,0,other,3,1,rented,,,0,0
5a1pmA1el6,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,0,burned,3,0,rented,,,0,0
UNrW9mVfCt,moreThan10,1_2,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,0,burned,3,1,rented,,,0,0
7opJ2QTAvU,moreThan10,moreThan10,everyday,tap,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,0,other,3,0,owned,,,0,0
2ZygLkUnEC,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Health,0,other,8,0,owned,,,0,0
SeoKUXiv6B,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,2,0,rented,,,0,0
XrikvS1ale,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Other,Burned,other,6,1,owned,,,0,0
V9P8xs8rnL,lessThan1,lessThan1,everyday,bottled,Y,N,cementWorking,working,Other,Al Musa Hospital,Roads,Burned,other,1,0,owned,,,0,0
V9P8xs8rnL,lessThan1,lessThan1,everyday,bottled,Y,N,cementWorking,working,Other,Al Musa Hospital,Roads,Burned,other,1,0,owned,,,0,0
aNda2x7ne1,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,3,0,rented,,,0,0
IV5a23ImO6,5_10,1_2,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Other,Roads,Burned,other,5,1,owned,,,0,0
IV5a23ImO6,5_10,1_2,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Other,Roads,Burned,other,5,1,owned,,,0,0
IV5a23ImO6,5_10,1_2,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Other,Roads,Burned,other,5,1,owned,,,0,0
G6FDZQhfFq,moreThan10,moreThan10,everyday,tap,N,N,cementWorking,working,Al Musa Hospital,Other,Health,0,other,1,0,owned,,,0,0
DjFTPhCPMO,3_4,lessThan1,everyday,bottled,Y,Y,cementWorking,working,Al Musa Hospital,Other,Garbage,0,burned,2,0,rented,,,0,0
xpATZWyRCL,lessThan1,lessThan1,everyday,tap,Y,N,cementWorking,working,Ramon Santana Hospital,Al Musa Hospital,Other,Burned,other,2,0,owned,,,0,0
xpATZWyRCL,lessThan1,lessThan1,everyday,tap,Y,N,cementWorking,working,Ramon Santana Hospital,Al Musa Hospital,Other,Burned,other,2,0,owned,,,0,0
xpATZWyRCL,lessThan1,lessThan1,everyday,tap,Y,N,cementWorking,working,Ramon Santana Hospital,Al Musa Hospital,Other,Burned,other,2,0,owned,,,0,0
xpATZWyRCL,lessThan1,lessThan1,everyday,tap,Y,N,cementWorking,working,Ramon Santana Hospital,Al Musa Hospital,Other,Burned,other,2,0,owned,,,0,0
svyV9N3FrE,moreThan10,moreThan10,everyday,tap,Y,N,cementWorking,working,Al Musa Hospital,Other,Other,0,other,2,0,owned,,,0,0
tafL7AoAqg,lessThan1,lessThan1,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,2,0,rented,,,0,0
Pm0ZxCrZii,lessThan1,lessThan1,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,0,burned,2,0,rented,,,0,0
NAuZVjpEXK,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,0,burned,6,1,rented,,,0,0
TcJzDPdbgl,5_10,5_10,everyday,tap,Y,N,cementWorking,working,Al Musa Hospital,Other,Health,0,other,1,0,owned,,,0,0
vIEIQTQxTL,moreThan10,1_2,Never,,Y,N,cementPoor,working,Ramon Santana Hospital,Ramon Santana Hospital,Water,0,burned,5,8,rented,,,0,0
vIEIQTQxTL,moreThan10,1_2,Never,,Y,N,cementPoor,working,Ramon Santana Hospital,Ramon Santana Hospital,Water,0,burned,5,8,rented,,,0,0
vIEIQTQxTL,moreThan10,1_2,Never,,Y,N,cementPoor,working,Ramon Santana Hospital,Ramon Santana Hospital,Water,0,burned,5,8,rented,,,0,0
IhppTaOs0g,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other Hospital,Other,Other,1,burned,4,1,rented,,,0,0
5GbYBtGB2C,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Other,Water,0,other,1,0,owned,,,0,0
6nu5DAxL94,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Other,Unknown,burned,4,1,rented,,,0,0
d6ffkEXoqC,moreThan10,moreThan10,everyday,tap,Y,N,cementPoor,working,Other Hospital,Other,Other,Burned,other,1,0,owned,,,0,0
zsdmGhAzJ6,moreThan10,moreThan10,everyday,tap,Y,N,cementWorking,working,Other Hospital,Other Hospital,Health,0,other,4,0,rented,,,0,0
E6NfIngwEw,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Other,Other,Other,Burned,other,2,0,owned,,,0,0
o8qIgymlHy,lessThan1,lessThan1,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Other,1,burned,2,0,rented,,,0,0
y79sCBzK6o,5_10,3_4,everyday,bottled,Y,N,cementWorking,working,Other,Other,Health,0,other,1,0,rented,,,0,0
owHn3GgDnX,moreThan10,5_10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Other,Burned,other,3,0,owned,,,0,0
8CBFfdVAzs,5_10,5_10,everyday,bottled,Y,Y,cementWorking,working,Other,Other,Other,1,burned,4,2,rented,,,0,0
Jv7oeHFQf9,moreThan10,moreThan10,everyday,bottled,Y,,cementPoor,working,Other Hospital,Other Hospital,Other,0,burned,7,2,rented,,,0,0
RLgoXuecd8,5_10,lessThan1,everyday,bottled,Y,N,cementWorking,working,Other Hospital,Other,Health,0,other,3,0,rented,,,0,0
PhPE40TIGv,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Other,Other Hospital,Other,Burned,other,1,0,owned,,,0,0
PhPE40TIGv,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Other,Other Hospital,Other,Burned,other,1,0,owned,,,0,0
v37h2MYiYc,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,Burned,other,1,0,owned,,,0,0
1bwLxGLvQ3,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,Burned,other,1,0,owned,,,0,0
5bAQHwsHVT,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Health,0,other,7,1,rented,,,0,0
GU2HYfKsXd,5_10,5_10,everyday,bottled,Y,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1,burned,5,2,rented,,,0,0
MsugzELVBg,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,Burned,other,2,0,owned,,,0,0
MVv4XqTdhE,lessThan1,lessThan1,Never,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,0,burned,3,1,rented,,,0,0
CVKEFlFF03,3_4,3_4,1AWeek,bottled,Y,N,cementWorking,working,Other Hospital,Ramon Santana Hospital,Other,0,burned,2,0,rented,,,0,0
SFlzT2EbuG,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,Burned,other,2,0,owned,,,0,0
SFlzT2EbuG,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,Burned,other,2,0,owned,,,0,0
POh3D2su0l,moreThan10,moreThan10,everyday,tap,Y,N,cementWorking,working,Other Hospital,Other,Garbage,0,other,3,1,owned,,,0,0
vX4dDb1oxN,1_2,1_2,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,2,burned,2,0,rented,,,0,0
1uoLi54sDA,moreThan10,moreThan10,,bottled,Y,,cementWorking,working,Other Hospital,Other,Health,0,other,2,0,owned,,,0,0
IivjbeMXmi,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,1,burned,4,2,rented,,,0,0
VTD41nl8F6,moreThan10,moreThan10,1AMonth,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,0,burned,1,0,,,,0,0
co9u2IfpLn,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,1,burned,2,0,rented,,,0,0
lBFKIBXCNn,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Other,Ramon Santana Hospital,Other,0,burned,1,0,rented,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
ExoDrkfLAF,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Al Musa Hospital,Other,Other,1,burned,2,0,owned,,,0,0
qOaCZY5xA7,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,other,1,0,owned,,,0,0
kbWnHhlNWZ,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,0,other,4,1,owned,,,0,0
ND86J4Ryij,moreThan10,lessThan1,everyday,bottled,Y,N,dirtPoor,working,Other,Other,Garbage,0,other,3,0,owned,,,0,0
tUXCUGU2Y0,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,poor,Clinic,Clinic,Other,Unknown,outside house,6,1,,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
flfezvG1EW,lessThan1,lessThan1,everyday,bottled,N,N,cementWorking,working,Ramon Santana Hospital,Other,Health,1,street,6,2,rented,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
HFTunOijAN,moreThan10,5_10,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Roads,0,other,5,2,owned,,,0,0
